Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7314437832759161,0.7090909090909091,0.6546546546546547,0.589041095890411,0.3055555555555556,0.8648648648648649,11,32,5,25,658,165,73
