Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6523645474475415,0.6060606060606061,0.5983483483483483,0.5753424657534246,0.3611111111111111,0.7837837837837838,13,29,8,23,658,165,73
