epoch,train_loss,val_auc,val_acc
1,0.7200195594267411,0.4152834325086126,0.3878787878787879
2,0.6944578452543779,0.5992796742875038,0.4909090909090909
3,0.6861485777479229,0.6139993736298153,0.593939393939394
4,0.6772365700114857,0.6158784841841528,0.6363636363636364
5,0.6844955628568475,0.6168180394613216,0.6363636363636364
6,0.6853300990480365,0.6224553711243345,0.6484848484848484
7,0.6800769874543855,0.6238647040400878,0.593939393939394
8,0.6782307314150261,0.6244910742248668,0.5878787878787879
9,0.6650973233309659,0.6238647040400876,0.6060606060606061
10,0.6759096976482507,0.6277795176949577,0.6363636363636364
11,0.6835643374558651,0.6401503288443471,0.6545454545454545
12,0.6790497429443129,0.6439085499530222,0.6303030303030303
13,0.6721065322558085,0.6407766990291262,0.5575757575757576
14,0.6680917660395305,0.6445349201378014,0.6121212121212121
15,0.6505879385904833,0.6410898841215158,0.6121212121212121
16,0.6571688874201341,0.6412464766677106,0.6121212121212121
17,0.658850957588716,0.6520513623551518,0.6424242424242425
18,0.6584653287222891,0.6509552145317883,0.6424242424242425
19,0.6492656411546649,0.6512683996241779,0.6424242424242425
20,0.6770876530444984,0.6641089884121515,0.6545454545454545
21,0.6518189168337619,0.6634826182273724,0.6242424242424243
22,0.6592817667758826,0.6650485436893204,0.6727272727272727
23,0.6671445001255382,0.6722518008142812,0.6424242424242425
24,0.6624942091378299,0.6689633573441903,0.6363636363636364
25,0.646878848473231,0.6738177262762293,0.6303030303030303
26,0.6469825143163854,0.6758534293767617,0.6848484848484848
27,0.6470480295744809,0.6782023175696836,0.6484848484848484
28,0.6509638690587246,0.6799248355778266,0.6606060606060606
29,0.661501711065119,0.6778891324772942,0.6606060606060606
30,0.6544573926564419,0.6822737237707486,0.6484848484848484
31,0.6395158718932759,0.6800814281240213,0.6484848484848484
32,0.6481603593537302,0.6791418728468523,0.6545454545454545
33,0.654233447710673,0.6789852803006576,0.6787878787878788
34,0.638593698089773,0.6789852803006577,0.6787878787878788
35,0.6398628556367123,0.6783589101158785,0.696969696969697
36,0.6439545508586999,0.6771061697463202,0.703030303030303
37,0.6334329251087073,0.6799248355778265,0.6606060606060606
38,0.6394706623120742,0.6799248355778265,0.6545454545454545
39,0.6320314918503617,0.6816473535859693,0.6606060606060606
40,0.6426999222148548,0.6810209834011902,0.6545454545454545
41,0.6404138581319289,0.6785155026620732,0.6666666666666666
42,0.6426943867495566,0.6769495772001253,0.6545454545454545
43,0.6642547652576909,0.6808643908549954,0.6606060606060606
44,0.6330552453344519,0.6830566865017225,0.6666666666666666
45,0.6477833691871527,0.687441277795177,0.6727272727272727
46,0.6157930982835365,0.6891637958033199,0.6787878787878788
47,0.6348433429544622,0.6871280927027874,0.6909090909090909
48,0.6425555046760675,0.6877544628875665,0.6909090909090909
49,0.6315899536465154,0.6869715001565926,0.696969696969697
50,0.6145822485287984,0.6846226119636707,0.696969696969697
51,0.6504847053325538,0.6880676479799563,0.6727272727272727
52,0.6251517658883875,0.6855621672408394,0.6909090909090909
53,0.6505779351248886,0.6886940181647353,0.703030303030303
54,0.6275420678384376,0.6891637958033197,0.6484848484848484
55,0.6563543912136194,0.6885374256185406,0.6909090909090909
56,0.6305830225800023,0.689790165988099,0.6909090909090909
57,0.649819615392974,0.6902599436266834,0.6787878787878788
58,0.6329324126243592,0.6915126839962418,0.696969696969697
59,0.6552378302270716,0.6915126839962417,0.703030303030303
60,0.6337632825880339,0.6902599436266834,0.6787878787878788
61,0.6340480589505398,0.6885374256185406,0.6787878787878788
62,0.6388458763108109,0.6948011274663326,0.6848484848484848
63,0.6312641723589464,0.6918258690886314,0.6727272727272727
64,0.62527101744305,0.6921390541810211,0.6727272727272727
65,0.6341835720972582,0.6954274976511118,0.6787878787878788
66,0.6244566796403943,0.6943313498277484,0.696969696969697
67,0.6268078816659522,0.6957406827435015,0.7090909090909091
68,0.6423863400112498,0.6949577200125274,0.6606060606060606
69,0.6263018933209505,0.6954274976511119,0.6848484848484848
70,0.6192669727585532,0.6969934231130599,0.6727272727272727
71,0.658718055306059,0.6976197932978391,0.6787878787878788
72,0.5992074124740832,0.6946445349201379,0.6606060606060606
73,0.6399192864244635,0.6985593485750079,0.6909090909090909
74,0.6484294127334248,0.6969934231130599,0.6909090909090909
75,0.6368075247966882,0.7023175696836831,0.696969696969697
76,0.6499582464044744,0.6955840901973065,0.6848484848484848
77,0.6370381593704224,0.6971500156592546,0.6848484848484848
78,0.634816831892187,0.7020043845912936,0.6909090909090909
79,0.6418793271888387,0.6994989038521766,0.6848484848484848
80,0.6442040927482374,0.699185718759787,0.6606060606060606
81,0.6565037945906321,0.7018477920450987,0.6909090909090909
82,0.6256705513506224,0.7054494206075792,0.696969696969697
83,0.621519542462898,0.701534606952709,0.6606060606060606
84,0.6132236628821401,0.6971500156592547,0.6787878787878788
85,0.6397723553758679,0.7027873473222676,0.6909090909090909
86,0.6268357842257528,0.7059191982461634,0.696969696969697
87,0.6330222711418614,0.6998120889445663,0.6727272727272727
88,0.6481681816505663,0.7004384591293453,0.6666666666666666
89,0.6163217062299902,0.699968681490761,0.6484848484848484
90,0.6322850789084579,0.7029439398684623,0.6606060606060606
91,0.6482177131103747,0.7016911994989039,0.6606060606060606
92,0.6217295852574435,0.7021609771374883,0.6606060606060606
93,0.6421929623141434,0.7043532727842154,0.6909090909090909
94,0.6214150858647896,0.6965236454744754,0.6545454545454545
95,0.637551753990578,0.7074851237081115,0.6848484848484848
96,0.6373867836865512,0.7024741622298779,0.6848484848484848
97,0.6132058107491696,0.7024741622298779,0.6666666666666666
98,0.6372566382090251,0.7048230504227999,0.6545454545454545
99,0.6345774692116362,0.6988725336673974,0.6363636363636364
100,0.6361472547054291,0.7065455684309427,0.6787878787878788
