Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7325399310992796,0.6242424242424243,0.599099099099099,0.5068493150684932,0.0,1.0,0,37,0,36,658,165,73
