Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7281553398058251,0.6606060606060606,0.5713213213213213,0.5753424657534246,0.6388888888888888,0.5135135135135135,23,19,18,13,658,165,73
