epoch,train_loss,val_auc,val_acc
1,0.6959481586109508,0.7034137175070467,0.4727272727272727
2,0.6789991362528367,0.6904165361728781,0.5575757575757576
3,0.6825148607745315,0.7195427497651112,0.6303030303030303
4,0.6654228683673974,0.7184466019417476,0.6424242424242425
5,0.6695028660875378,0.719699342311306,0.6666666666666666
6,0.6548275828361512,0.7269025994362668,0.6484848484848484
7,0.6424119320782748,0.7287817099906045,0.6606060606060606
8,0.6430841756589485,0.7289383025367993,0.6666666666666666
9,0.6314795519366408,0.7308174130911369,0.6787878787878788
10,0.6233266073645968,0.7320701534606953,0.6606060606060606
11,0.6233195946072088,0.7322267460068901,0.6666666666666666
12,0.6254906217257182,0.7294080801753837,0.6424242424242425
13,0.6095162924491998,0.7352020043845913,0.6484848484848484
14,0.6005168232050809,0.7347322267460069,0.6606060606060606
15,0.5936183698249585,0.7286251174444097,0.6666666666666666
16,0.6060045273014993,0.718916379580332,0.6787878787878788
17,0.5860710499864636,0.7316003758221109,0.6606060606060606
18,0.6095769874977343,0.7254932665205137,0.6484848484848484
19,0.5806828399499258,0.7214218603194488,0.6242424242424243
20,0.5865683035417036,0.7250234888819292,0.6424242424242425
21,0.5717184836214239,0.7300344503601629,0.6242424242424243
22,0.5501184102260706,0.7267460068900721,0.6606060606060606
23,0.5804480998805075,0.7245537112433449,0.6606060606060606
24,0.5737473449020675,0.72439711869715,0.6545454545454545
25,0.5476146032412846,0.7203257124960851,0.6484848484848484
26,0.5679374106002576,0.7214218603194488,0.6848484848484848
27,0.538173852183602,0.7248668963357345,0.6303030303030303
28,0.5554406451456475,0.7248668963357344,0.6484848484848484
29,0.5622746129830678,0.722048230504228,0.6484848484848484
30,0.5679966579784047,0.7225180081428124,0.6727272727272727
31,0.5329630577203,0.7190729721265268,0.6545454545454545
32,0.5442241887251537,0.7217350454118384,0.6606060606060606
33,0.5457595733079044,0.7218916379580332,0.6545454545454545
34,0.528981459682638,0.7256498590667084,0.6545454545454545
35,0.5312783939368797,0.7198559348575008,0.6787878787878788
36,0.5402426264502785,0.7190729721265268,0.6484848484848484
37,0.5616112700014403,0.7247103037895396,0.6727272727272727
38,0.534724306066831,0.7231443783275916,0.6484848484848484
