Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.726746006890072,0.6848484848484848,0.46396396396396394,0.5068493150684932,0.0,1.0,0,37,0,36,658,165,73
