Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7265894143438772,0.6909090909090909,0.6268768768768768,0.5616438356164384,0.25,0.8648648648648649,9,32,5,27,658,165,73
