Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7749333333333334,0.6941176470588235,0.5808695652173913,0.5208333333333334,0.24,0.8260869565217391,6,19,4,19,678,170,48
