Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7239273410585656,0.6484848484848484,0.6351351351351351,0.5205479452054794,0.05555555555555555,0.972972972972973,2,36,1,34,658,165,73
