Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7504,0.611764705882353,0.5460869565217391,0.5208333333333334,0.4,0.6521739130434783,10,15,8,15,678,170,48
