epoch,train_loss,val_auc,val_acc
1,0.009952817940810585,0.72,0.7352941176470589
2,0.008402574381462352,0.7452444444444445,0.32941176470588235
3,0.007673410187571255,0.7016888888888888,0.7588235294117647
4,0.007708171910524149,0.7205333333333334,0.6941176470588235
5,0.005886452918639406,0.7212444444444445,0.5352941176470588
6,0.00451166524692192,0.712,0.6235294117647059
7,0.003574991654878592,0.6972444444444446,0.5882352941176471
8,0.0034673673448303494,0.6977777777777778,0.5823529411764706
9,0.0029015750689295066,0.7367111111111111,0.6352941176470588
10,0.0025830059415003393,0.7347555555555556,0.6176470588235294
11,0.002005253140369485,0.7134222222222222,0.6588235294117647
12,0.001734473307891783,0.6725333333333333,0.5823529411764706
13,0.0018382446711150218,0.6616888888888888,0.6588235294117647
14,0.0018257421749534415,0.7205333333333334,0.6058823529411764
15,0.0018527576875759918,0.7274666666666667,0.6647058823529411
16,0.0015119059115771532,0.7450666666666667,0.6705882352941176
17,0.001374999534977285,0.7256888888888888,0.6529411764705882
18,0.0011559916575018124,0.7256888888888888,0.6294117647058823
19,0.0011212906282333493,0.7240888888888889,0.6352941176470588
20,0.001318730154333239,0.7255111111111111,0.6588235294117647
21,0.0010643138067440733,0.7242666666666666,0.6470588235294118
22,0.0011895135947698316,0.7216,0.6235294117647059
23,0.0007537599056163076,0.7242666666666666,0.6647058823529411
24,0.000982652532580045,0.7320888888888889,0.6705882352941176
25,0.001132765466493712,0.7137777777777777,0.6647058823529411
26,0.001084227509700748,0.7212444444444445,0.6941176470588235
27,0.001215843454370128,0.7022222222222222,0.6941176470588235
