epoch,train_loss,val_auc,val_acc
1,5.191040576588024,0.6470404008769183,0.6242424242424243
2,4.574636007077766,0.6670842467898528,0.6242424242424243
3,4.265793025854862,0.6545568430942688,0.6242424242424243
4,3.9235004555095325,0.689790165988099,0.6242424242424243
5,3.5875127792358397,0.6962104603820858,0.6363636363636364
6,3.2935713233369768,0.6717820231756968,0.6242424242424243
7,3.0359347531289766,0.5858127153147511,0.6242424242424243
8,2.6971524917718135,0.6839962417788914,0.6242424242424243
9,2.4787218917499887,0.6774193548387097,0.6242424242424243
10,2.2249851746992633,0.6634826182273723,0.6303030303030303
11,2.0899467648881855,0.6749138740995929,0.6363636363636364
12,1.9467116565415354,0.6399937362981523,0.6303030303030303
13,1.7631712769017076,0.6415596617601003,0.6424242424242425
14,1.8039259043606846,0.653460695270905,0.6242424242424243
15,1.7918401855410953,0.6625430629502035,0.6303030303030303
16,1.6742732120282722,0.6569057312871908,0.6303030303030303
17,1.6075085983131872,0.6644221735045412,0.6363636363636364
18,1.5395710381594572,0.6681803946132164,0.6303030303030303
19,1.531104319384604,0.677889132477294,0.6242424242424243
20,1.461413233207934,0.6711556529909176,0.6242424242424243
21,1.431329625303095,0.6730347635452552,0.6303030303030303
22,1.599654264161081,0.6733479486376448,0.6242424242424243
23,1.5694679086858576,0.6675540244284373,0.6242424242424243
24,1.544063237580386,0.6636392107735671,0.6363636363636364
25,1.454592810977589,0.6727215784528656,0.6363636363636364
26,1.4302458708936518,0.6763232070153461,0.6303030303030303
27,1.451064278501453,0.6528343250861259,0.6181818181818182
28,1.4681272969101415,0.6724083933604761,0.6484848484848484
29,1.3386850331768845,0.6605073598496711,0.6181818181818182
30,1.353938675287998,0.6753836517381773,0.6060606060606061
