epoch,train_loss,val_auc,val_acc
1,0.7197950948368419,0.5324146570623238,0.5515151515151515
2,0.6902923329309983,0.6127466332602568,0.5393939393939394
3,0.6841802992603996,0.6191669276542437,0.5393939393939394
4,0.6359860639680516,0.6648919511431255,0.5454545454545454
5,0.577350693489566,0.6647353585969308,0.5515151515151515
6,0.6182434463139737,0.6570623238333855,0.5757575757575758
7,0.561442949735757,0.6273097400563734,0.5636363636363636
8,0.5653413426695448,0.6429689946758534,0.6181818181818182
9,0.48099549028909566,0.6252740369558408,0.5818181818181818
10,0.449213949748964,0.6558095834638271,0.5757575757575758
11,0.40253057278918497,0.6233949264015033,0.6060606060606061
12,0.41958799303481076,0.6085186345129971,0.6
13,0.39289952182408533,0.6251174444096461,0.6
14,0.41261163900295894,0.6197932978390228,0.593939393939394
15,0.3993671397142338,0.632320701534607,0.593939393939394
16,0.33949303193525837,0.6263701847792046,0.5878787878787879
17,0.34283449360818574,0.6285624804259318,0.593939393939394
18,0.35963811889065034,0.632320701534607,0.5818181818181818
19,0.4173194163450689,0.6271531475101785,0.5878787878787879
20,0.33886872558205416,0.6277795176949578,0.593939393939394
21,0.34297762243359375,0.6277795176949578,0.593939393939394
22,0.3820855545275139,0.6273097400563733,0.6
23,0.3305758527734063,0.6280927027873473,0.593939393939394
24,0.3646360251149445,0.6279361102411525,0.6060606060606061
25,0.3364841767784321,0.6246476667710618,0.593939393939394
26,0.35509003723096666,0.6290322580645161,0.5878787878787879
27,0.3226510315343286,0.6341998120889445,0.593939393939394
28,0.37425651660922804,0.6305981835264641,0.593939393939394
29,0.2917598789727146,0.6166614469151269,0.5515151515151515
