Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.663795803319762,0.5212121212121212,0.6794294294294294,0.6027397260273972,0.8888888888888888,0.32432432432432434,32,12,25,4,658,165,73
