Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7348888192922016,0.5515151515151515,0.6186186186186186,0.589041095890411,0.8333333333333334,0.35135135135135137,30,13,24,6,658,165,73
