Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6688067647979956,0.5272727272727272,0.6028528528528528,0.5616438356164384,0.6666666666666666,0.4594594594594595,24,17,20,12,658,165,73
