Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6908863138114625,0.6848484848484848,0.6636636636636637,0.5753424657534246,0.2777777777777778,0.8648648648648649,10,32,5,26,658,165,73
