Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6891637958033198,0.6060606060606061,0.6388888888888888,0.4931506849315068,0.0,0.972972972972973,0,36,1,36,658,165,73
