epoch,train_loss,val_auc,val_acc
1,0.6647484900373402,0.7029439398684623,0.6484848484848484
2,0.6464119618589228,0.6492326965236455,0.6424242424242425
3,0.6433591365814209,0.652051362355152,0.5636363636363636
4,0.5919462431560863,0.694487942373943,0.6424242424242425
5,0.574258025487264,0.6010021922956468,0.5757575757575758
6,0.5870355744253505,0.6761666144691514,0.5636363636363636
7,0.5746328623908938,0.6727215784528657,0.6424242424242425
8,0.5601773930318428,0.644848105230191,0.593939393939394
9,0.5563294572360588,0.7054494206075792,0.6363636363636364
10,0.5119137259143771,0.7110867522705919,0.6545454545454545
11,0.532956288709785,0.7077983088005011,0.6727272727272727
12,0.5150155218261661,0.6788286877544629,0.6424242424242425
13,0.4136961593772426,0.6691199498903854,0.5878787878787879
14,0.41079736455823435,0.7103037895396179,0.6606060606060606
15,0.3893933724724885,0.7247103037895396,0.6181818181818182
16,0.3657527600725492,0.7043532727842154,0.6363636363636364
17,0.29508363742268445,0.7222048230504228,0.6909090909090909
18,0.2895740250746409,0.6999686814907611,0.6363636363636364
19,0.25484197638703115,0.6982461634826183,0.6484848484848484
20,0.253292282219186,0.6987159411212026,0.6363636363636364
21,0.2398359874206962,0.7035703100532416,0.6424242424242425
22,0.23737028085372663,0.6996554963983714,0.6424242424242425
23,0.26716252222205655,0.6915126839962418,0.6424242424242425
24,0.23289534835652873,0.7018477920450986,0.6545454545454545
25,0.25315930220213806,0.6783589101158785,0.6181818181818182
26,0.2581119965197462,0.7068587535233323,0.6787878787878788
27,0.21101544211533937,0.7148449733792672,0.6545454545454545
28,0.25632727892335616,0.7461634826182274,0.6848484848484848
29,0.2587005214031899,0.6869715001565926,0.6424242424242425
30,0.25615927890846224,0.6763232070153461,0.6424242424242425
31,0.30453832998420255,0.6733479486376448,0.6060606060606061
32,0.2718382383386294,0.6735045411838396,0.6909090909090909
33,0.28439125124026426,0.579549013466959,0.48484848484848486
34,0.27493227914427265,0.6522079549013468,0.6
35,0.2707689782717463,0.6672408393360476,0.5818181818181818
36,0.28469367370460974,0.7001252740369558,0.6545454545454545
37,0.2721834088591012,0.6493892890698403,0.6
38,0.3027203192990838,0.7154713435640464,0.6484848484848484
39,0.31177457559740906,0.5602881302849985,0.503030303030303
40,0.23458317644668347,0.6041340432195428,0.5454545454545454
41,0.2941774403394172,0.6451612903225805,0.6121212121212121
42,0.26547033130896813,0.600062637018478,0.6121212121212121
43,0.2161396291502046,0.6060131537738803,0.4909090909090909
44,0.23856452772901818,0.6857187597870341,0.6
45,0.17987593971757274,0.6113373003445036,0.6
46,0.1876268307198629,0.7355151894769809,0.6909090909090909
47,0.18622850491241974,0.6979329783902286,0.6545454545454545
48,0.20133861639170034,0.6763232070153461,0.6424242424242425
49,0.12180881509275147,0.7037269025994363,0.6424242424242425
50,0.09415193000018145,0.6730347635452553,0.6363636363636364
51,0.08257093050968692,0.7020043845912934,0.6727272727272727
52,0.11875842256810178,0.6437519574068274,0.6303030303030303
53,0.051406721708675225,0.7001252740369559,0.6181818181818182
