Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7352020043845914,0.6848484848484848,0.5803303303303303,0.5068493150684932,0.027777777777777776,0.972972972972973,1,36,1,35,658,165,73
