Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6977763858440338,0.6303030303030303,0.6388888888888888,0.589041095890411,0.5,0.6756756756756757,18,25,12,18,658,165,73
