epoch,train_loss,val_auc,val_acc
1,0.65914910995599,0.6404635139367366,0.5515151515151515
2,0.671967663006349,0.72048230504228,0.45454545454545453
3,0.6324766204212651,0.6965236454744754,0.6484848484848484
4,0.6284961133292227,0.7181334168493579,0.593939393939394
5,0.6112244271870816,0.7334794863764484,0.5818181818181818
6,0.5908410572644436,0.7294080801753836,0.5636363636363636
7,0.6055093576510747,0.7350454118383964,0.5333333333333333
8,0.6110716239972548,0.7247103037895397,0.6484848484848484
9,0.5863625311490261,0.7067021609771375,0.6545454545454545
10,0.5894993753144235,0.7322267460068901,0.503030303030303
11,0.5773143459450115,0.72048230504228,0.45454545454545453
12,0.5562991664265141,0.7425618540557469,0.6666666666666666
13,0.5518194651964939,0.7389602254932665,0.6606060606060606
14,0.557017095432137,0.7456937049796429,0.6787878787878788
15,0.5361550786278465,0.7297212652677734,0.5151515151515151
16,0.51343222052762,0.771531475101785,0.6909090909090909
17,0.49465628148931445,0.7456937049796429,0.6787878787878788
18,0.5000757546135873,0.7563419981208894,0.6545454545454545
19,0.4953341397372159,0.7522705919198246,0.6606060606060606
20,0.47502920456004866,0.7334794863764484,0.6727272727272727
21,0.47599582003824636,0.7173504541183839,0.6363636363636364
22,0.5043782288377935,0.7345756341998122,0.6242424242424243
23,0.45697938646330977,0.7323833385530849,0.6242424242424243
24,0.4222674893610405,0.7619793297839023,0.6242424242424243
25,0.42145290880492237,0.7489821484497338,0.6424242424242425
26,0.3923762773925608,0.7087378640776699,0.6060606060606061
27,0.3997470975825281,0.7270591919824616,0.3878787878787879
28,0.3738422300779458,0.7613529595991231,0.6787878787878788
29,0.38695397160269995,0.7582211086752271,0.6909090909090909
30,0.39427418997793484,0.7569683683056687,0.6
31,0.3766057721141613,0.7564985906670842,0.4909090909090909
32,0.38225901208140634,0.7492953335421234,0.6484848484848484
33,0.354182478966135,0.7547760726589415,0.696969696969697
34,0.36464008196736825,0.7369245223927341,0.6848484848484848
35,0.3874752549059463,0.7478860006263701,0.6424242424242425
36,0.3512106305722034,0.750391481365487,0.696969696969697
37,0.3512525179620945,0.7610397745067335,0.703030303030303
38,0.324995515247186,0.7651111807077983,0.703030303030303
39,0.3434358583706798,0.7549326652051362,0.6909090909090909
40,0.30923971764066005,0.754306295020357,0.703030303030303
41,0.3109939810001489,0.757438145944253,0.6363636363636364
