Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6672408393360476,0.6606060606060606,0.6006006006006005,0.5342465753424658,0.05555555555555555,1.0,2,37,0,34,658,165,73
