Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6625430629502036,0.5515151515151515,0.6163663663663663,0.547945205479452,0.3888888888888889,0.7027027027027027,14,26,11,22,658,165,73
