Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7319135609145004,0.696969696969697,0.5645645645645645,0.5068493150684932,0.027777777777777776,0.972972972972973,1,36,1,35,658,165,73
