Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.7474162229877859,0.6727272727272727,0.6126126126126126,0.5068493150684932,0.0,1.0,0,37,0,36,658,165,73
