epoch,train_loss,val_auc,val_acc
1,0.1911559563243028,0.6381146257438146,0.48484848484848486
2,0.17590287772543503,0.632320701534607,0.6
3,0.16137618589581865,0.629971813341685,0.49696969696969695
4,0.15506090566967473,0.6387409959285938,0.5757575757575758
5,0.14015237138126835,0.6343564046351393,0.5454545454545454
6,0.12023702914064581,0.611807077983088,0.5333333333333333
7,0.09857710402346019,0.6180707798308801,0.6242424242424243
8,0.0795011478814889,0.5953648606326338,0.5636363636363636
9,0.0695685334553039,0.5837770122142185,0.6121212121212121
10,0.04895911691287024,0.596774193548387,0.5575757575757576
11,0.03200944440984379,0.5856561227685562,0.5757575757575758
12,0.034358043042999324,0.5970873786407767,0.6060606060606061
13,0.01982410618096985,0.5905104917005951,0.5818181818181818
14,0.015411476792139707,0.5933291575321015,0.5878787878787879
15,0.009136566051959314,0.5970873786407767,0.5818181818181818
16,0.01223640980532571,0.5948950829940496,0.5818181818181818
17,0.00972533551797493,0.5930159724397119,0.5878787878787879
18,0.013351260180432731,0.5941121202630756,0.5878787878787879
19,0.005453005221420426,0.5939555277168806,0.5878787878787879
20,0.007195600803050073,0.5939555277168806,0.5878787878787879
21,0.005412698247517145,0.5939555277168806,0.5878787878787879
22,0.007749764233926037,0.5944253053554651,0.5878787878787879
23,0.006765303897069922,0.5952082680864391,0.593939393939394
24,0.010237349447385042,0.5941121202630755,0.5878787878787879
25,0.005812224486527901,0.5975571562793611,0.593939393939394
26,0.007061786920078731,0.603194487942374,0.593939393939394
27,0.0037444904633957775,0.5966176010021923,0.6
28,0.0030132755636727918,0.6025681177575948,0.5696969696969697
29,0.0014866392142997057,0.5991230817413091,0.5757575757575758
