Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6387409959285938,0.5757575757575758,0.6066066066066066,0.589041095890411,0.3611111111111111,0.8108108108108109,13,30,7,23,658,165,73
