Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6924522392734106,0.5272727272727272,0.5998498498498499,0.547945205479452,0.7222222222222222,0.3783783783783784,26,14,23,10,658,165,73
