Val AUC,Val Accuracy,Test AUC,Test Accuracy,Sensitivity,Specificity,TP,TN,FP,FN,ntrain,nval,ntest
0.6631694331349827,0.5272727272727272,0.6186186186186187,0.589041095890411,0.5555555555555556,0.6216216216216216,20,23,14,16,658,165,73
